type,price,address,description,bedrooms,bathrooms,agency_name,agency_link,image_url
Apartment,"5,500  QAR / MONTH",Al Messila,Unfurnished 3 Bedroom Apartment│Behind Lulu,3,2,Capital One Trading,https://www.qatarliving.com/user/capital-one-trading,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/02/26/7333920180226073936-Large.jpg?itok=fd6Lpp-Z
Apartment,"3,000  QAR / MONTH",Old Al Ghanim,FULLY FURNISHED ROOM FOR EXECUTIVE BACHELORS WITH ATTACHED BATHROOM NEAR CRAZY SIGNAL.,1,1,HBA Real Estate,https://www.qatarliving.com/user/hba-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/03/IMAGE1.jpeg?itok=qlKVXYj7
Apartment,"3,500  QAR / MONTH",Najma,flat for executive bachelors\family near la villa hotel najma,1,1,HBA Real Estate,https://www.qatarliving.com/user/hba-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/26/9d293fbb-cc1d-4b0d-8bfe-c010cd9c2c39.jpg?itok=StmN1dH1
Apartment,"7,500  QAR / MONTH",Al Doha Al Jadeeda,fully furnished 3 bed room flat for executive bachelors.,3,2,HBA Real Estate,https://www.qatarliving.com/user/hba-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/19/WhatsApp-Image-2020-03-03-at-5.48.24-PM-2.jpeg?itok=CmX536zS
Apartment,"5,200  QAR / MONTH",Al Muntazah,Spacious 3BR Flat for Family in Muntuza ,3,3,aqsa786,https://www.qatarliving.com/user/aqsa786,https://files.qatarliving.com/styles/555x415/s3/2020/03/01/3B03C331-E9DA-4FC2-942D-57C284285590.jpeg?itok=_KATQnzn
Apartment,"4,000  QAR / MONTH",Fereej Bin Omran,For rent in Bin Omran apartment consisting of 2 rooms ,2,1,Darna Real Estate,https://www.qatarliving.com/user/darna-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/30/1_14.JPG?itok=GgcWhS9_
Apartment,"4,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,UF 2 BR in Al Mansoura,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/21/2-3.jpeg?itok=-3ynHoQW
Apartment,"4,000  QAR / MONTH",LUSAIL,Studio for in Lusail,Studio,1,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/06/29/STUDIO-9.jpg?itok=n1kHkB_e
Apartment,"6,000  QAR / MONTH",West Bay,Amazing 1 BR Apartment in Zig-Zag Tower,1,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/06/10/57104078_10211188934798312_4663545639697645568_n.jpg?itok=LOjYwFPM
Apartment,"5,000  QAR / MONTH",Umm Ghwailina,LUXURIOUS 2 BEDROOM APARTMENT AT PRIME LOCATION IN MUGHLINA,2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/07/29/IMG_5763.JPG?itok=rdiJZNBU
Apartment,"2,100,000  QAR / MONTH",The Pearl Qatar,For sale: elegant Fully furnished 2 bhk @Porto Arabia,2,2,Multinet,https://www.qatarliving.com/user/multinet,https://files.qatarliving.com/styles/555x415/s3/2020/02/06/2_35.jpg?itok=85x9jmft
Apartment,"1,600  QAR / MONTH",Al Mansoura / Fereej Bin Dirham, EXECUTIVE BACHELOR ROOM FOR RENT IN MANSOURA,1,1,Reliability Real_Estate,https://www.qatarliving.com/user/reliability-realestate,https://files.qatarliving.com/styles/555x415/s3/2020/01/09/man.jpeg?itok=d3NhE2Vv
Apartment,"6,000  QAR / MONTH",Al Hilal,+++ FF 2 BR Flat near Qatar Airways Tower +++,2,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/22/IMG_20180421_104534.jpg?itok=svmXfmQt
Apartment,"14,500  QAR / MONTH",The Pearl Qatar,Best Offer 3B/r+maid with Sea view,3,3,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/23/IMG_20200112_074124_079.jpg?itok=n42GnkIQ
Apartment,"4,800  QAR / MONTH",Najma, 2BHK Unfurnished apartment available in Nejma Arae Wit 1 Month Free,2,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/2018/07/07/7af6bd71-5c7b-415a-8a2d-6ccc33d8ca15.JPG?itok=jhAxv16_
Apartment,"4,500  QAR / MONTH",Najma,2 Bedroom Unfurnished in Al-Nejma Arae,2,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/2018/10/13/1_3.JPG?itok=v9_IO2eF
Apartment,"7,000  QAR / MONTH",Fereej Bin Mahmoud,Furnished Stylish 1BR with 1 Month Free,1,2,Premier Properties,https://www.qatarliving.com/user/premier-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/549409E1-DBE2-4DC7-8AB1-28075B834400.jpeg?itok=9-_Wi0bI
Apartment,"5,000  QAR / MONTH",Al Sadd,For Rent!!! 2 Bedroom Unfurnished Apartment in Al Sadd ,2,2,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2019/07/25/Al-Sadd-2.jpg?itok=Zr62SYTh
Apartment,"5,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2 Master's Bedroom Apartment For Rent in Al Mansoura,2,2,tgi.com.qa,https://www.qatarliving.com/user/tgicomqa,https://files.qatarliving.com/styles/555x415/s3/mkdev/2017/08/06/6590320170709064908-Large_r2.png?itok=gAd1sVTS
Apartment,"7,000  QAR / MONTH",The Pearl Qatar,Best Deal 1B/r in The Pearl Only 7 thousand ,1,2,MRSB REALTY,https://www.qatarliving.com/user/mrsb-realty,https://files.qatarliving.com/styles/555x415/s3/2020/01/28/IMG-20200128-WA0012.jpg?itok=8_OdzBPP
Apartment,"7,000  QAR / MONTH",Wakrah,3BHK FF APARTMENT IN WAKRA WITH METRO LINK ! ALL INCLUSIVE (SEA BREEZE),3,3,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/04/1_10.jpg?itok=WuTeNEvP
Apartment,"3,500  QAR / MONTH",Simaisma,1BHK FULLY FURNISHED APARTMENT ! ALL INCLUSIVE (SIMAISMA),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/Alkheesa.jpg?itok=s43KWebb
Apartment,"4,000  QAR / MONTH",Al Gharrafa,1BHK FULLY FURNISHED APARTMENT IN GHARAFA ! ALL INCLUSIVE (LAND MARK),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/1_27.jpg?itok=4gKui61j
Apartment,"3,500  QAR / MONTH",Simaisma,1BHK FF APARTMENT ! ALL INCLUSIVE (NEW SIMAISMA),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/Simaismabldg.jpg?itok=mxfWnjCX
Apartment,"5,000  QAR / MONTH",Al Thumama,1BHK FF FURNISHED APARTMENT IN THUMAMA ! ALL INCLUSIVE (SUNRISE),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/6_9.jpg?itok=gXctxync
Apartment,"6,200  QAR / MONTH",Al Sadd,F/F 2-Bedroom Apartment in Al Sadd: Near Hamad Hospital,2,2,profestate.com.qa,https://www.qatarliving.com/user/profestatecomqa,https://files.qatarliving.com/styles/555x415/s3/2018/06/13/filtered-11.jpg?itok=0T2qMia1
Apartment,"5,000  QAR / MONTH",Al Aziziya,1BHK FF APARTMENT IN AL AZIZIA ! AL INCLUSIVE (CASA DE GEORGE 1),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/3_19.jpg?itok=Ou7LW4Gw
Apartment,"9,000  QAR / MONTH",LUSAIL, BRAND NEW 1BHK FF APARTMENT IN LUSAIL CITY ! ALL INCLUSIVE (BASSAM LUSAIL),1,2,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/06/WhatsApp-Image-2019-12-30-at-15.18.33.jpeg?itok=lKwdTPGa
Apartment,"4,000  QAR / MONTH",Al Muntazah,2 BHK Unfurnished Apartment*NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/01/878-1.jpeg?itok=GeZQJcEU
Apartment,"5,000  QAR / MONTH",Fereej Bin Omran,2BHK UNFURNISHED WITH AC *NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/11/27/1_1.jpeg?itok=NL_7lXBD
Apartment,"4,000  QAR / MONTH",Fereej Bin Mahmoud,2 BHK Apartment U/F ** NO COMMISSION **,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/11/929-W-1.jpeg?itok=hWzH9GTw
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,*PRICE REDUCE*1BR Town House | The Pearl,1,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/17/807-W-1.jpeg?itok=YsopyCZj
Apartment,"5,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2BHK UNFURNISHED *NO COMMISSION*,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2019/12/23/905-1.jpg?itok=uMXjbB6u
Apartment,"5,500  QAR / MONTH",Najma,2 BHK Apartment F/F ** NO COMMISSION **,2,2,Apollo Enterprises,https://www.qatarliving.com/user/apollo-enterprises,https://files.qatarliving.com/styles/555x415/s3/2020/03/14/935-W-1.jpeg?itok=BPDmvn_3
Apartment,"15,000  QAR / MONTH",West Bay,1 Bedroom Luxury Apartments in West Bay with Beach Access,1,2,Kempinski Residences and Suites,https://www.qatarliving.com/user/kempinski-residences-suites,https://files.qatarliving.com/styles/555x415/s3/2020/01/19/1-Bedroom-Suite-Kempinski-Residences.jpg?itok=FNJEbUOL
Apartment,"19,000  QAR / MONTH",West Bay,3 Bedroom Luxury Apartments in West Bay with Beach Access,3,3+,Kempinski Residences and Suites,https://www.qatarliving.com/user/kempinski-residences-suites,https://files.qatarliving.com/styles/555x415/s3/2019/03/03/KRDOH1_RA3_1_H_web.jpg?itok=JvXbYEHG
Apartment,"6,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,3BHK FF APARTMENT IN NAJMA WITH METRO LINK,3,3,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2020/02/25/WhatsApp-Image-2020-02-25-at-12.14.39.jpeg?itok=9SsfiNc8
Apartment,"5,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,Fully furnished 2 bhk flat in Mansoura,2,2,straightway,https://www.qatarliving.com/user/straightway,https://files.qatarliving.com/styles/555x415/s3/2020/03/01/WhatsApp-Image-2020-02-28-at-7.32.22-AM.jpeg?itok=wBnJbmkq
Apartment,"2,300  QAR / MONTH",Al Doha Al Jadeeda,STUDIO FOREXECUTIVE BACHLORS AT DOHA JADEED,1,1,Innospot,https://www.qatarliving.com/user/innospot,https://files.qatarliving.com/styles/555x415/s3/2020/02/07/9b50e231-070f-4845-8538-fef5af158359_0.jpg?itok=TkAq_7yQ
Apartment,"3,000  QAR / MONTH",Old Al Ghanim,1 bedroom apartment old alghanem,1,1,Real Estate And Services,https://www.qatarliving.com/user/real-estate-services,https://files.qatarliving.com/styles/555x415/s3/2019/11/18/9835280A-C2FB-4EDE-8902-41104559D619.jpeg?itok=YSxJX0-I
Apartment,"5,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2 BEDROOM FULLY FURNISHED APARTMENT IN MANSOURA NEAR AL MEERA,2,2,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2019/11/09/WhatsApp-Image-2019-11-09-at-4.13.09-PM.jpeg?itok=1xyJzBB-
Apartment,"6,000  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,"3 BED UF APARTMENT, MANSOURA NEAR METRO",3,3,Aalishan Properties,https://www.qatarliving.com/user/aalishan-properties,https://files.qatarliving.com/styles/555x415/s3/2020/03/09/IMG_20200309_104550.jpg?itok=XEgA7MS2
Apartment,"5,500  QAR / MONTH",Najma,SPACIOUS 3BHK AVAILABLE AT NAJMA FOR FAMILY/EX BACHELORS ,3,2,Land Royal 2,https://www.qatarliving.com/user/land-royal-2,https://files.qatarliving.com/styles/555x415/s3/2019/01/13/PHOTO-2019-01-09-12-17-45.jpg?itok=WUhzX2IB
Apartment,"6,500  QAR / MONTH",Umm Ghwailina,2BHK FF APARTMENT IN MUGHALINA WITH METRO LINK ! ALL INCLUSIVE (BASSAM MUGHALINA),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/04/bldg1.jpg?itok=9OogLhC8
Apartment,"4,000  QAR / MONTH",Al Hilal,1BHK FF APARTMENT IN HILAL ! ALL INCLUSIVE (COPACABANA),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2020/01/06/1_2.jpg?itok=QSRCCsBj
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,FULLY FURNISHED STUDIO IN THE PEARL ! ALL INCLUSIVE (BASSAM PEARL),Studio,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/1-Copy_0.jpg?itok=okheq2ne
Apartment,"6,000  QAR / MONTH",Najma,Brand New 3 BHK Flat in Najma,3,2,straightway,https://www.qatarliving.com/user/straightway,https://files.qatarliving.com/styles/555x415/s3/2020/01/20/WhatsApp-Image-2020-01-19-at-5.27.56-PM.jpeg?itok=zRF9ywWD
Apartment,"5,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,3 BHK flats available in Muntaza,3,3,straightway,https://www.qatarliving.com/user/straightway,https://files.qatarliving.com/styles/555x415/s3/2020/02/23/WhatsApp-Image-2020-02-22-at-12.36.05-PM.jpeg?itok=fEpnsh8y
Apartment,"5,000  QAR / MONTH",Fereej Bin Mahmoud,* * * FF 1 BR FLAT in Bin Mahmoud * * *,1,1,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/20/23-1.jpg?itok=dojCidkN
Apartment,"4,200  QAR / MONTH",Old Airport,2 BHK FLAT WITH SOME FURNITURE IN OLD AIRPORT WITHOUR COMISION,2,2,Al Crystal Real Estate,https://www.qatarliving.com/user/al-crystal-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/16/Screenshot_20200216-150821_WhatsApp_0.jpg?itok=Lbwhj1Wq
Apartment,"5,000  QAR / MONTH",Wakrah,"No commission,Amazing fully furnished 2 bhk in Wakrah- including all bills",2,2,bestcare,https://www.qatarliving.com/user/bestcare,https://files.qatarliving.com/styles/555x415/s3/2020/02/17/IMG_20170529_152243.jpg?itok=rL3c9eQ9
Apartment,"5,000  QAR / MONTH",Najma,Big Flat 2 bedroom for rent in Najma Area,2,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/mkdev/2018/03/01/8616220171226072230-Large.JPG?itok=cRO3Ooj6
Apartment,"4,500  QAR / MONTH",Al Mansoura / Fereej Bin Dirham,2 bhk for rent in Mansoura behind Sherman Hotel,2,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/2019/09/02/1_14.jpg?itok=lsqCOS-m
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,1BHK S/F in Viva Bahrya With 1 Month Free,1,2,Ibhar Enterprisess,https://www.qatarliving.com/user/ibhar-enterprisess,https://files.qatarliving.com/styles/555x415/s3/2020/01/29/2.jpeg?itok=-gdp6NEf
Apartment,"14,000  QAR / MONTH",West Bay,"Furnished 3-BDR Duplex, West Bay +1 month free (BHT)",3,3,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/04/Listing-layout-01.jpg?itok=-dlQA1HK
Apartment,"8,500  QAR / MONTH",The Pearl Qatar,Fully Furnished 1-Bedroom Apartment in The Pearl (RP1),1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/05/1-6-01_0.jpg?itok=bAVb9n7G
Apartment,"6,500  QAR / MONTH",The Pearl Qatar,Lux. & Fully Furnished Studio in the Pearl (RP1),Studio,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/02/06/1-6-02_0.jpg?itok=BtL5M0v5
Apartment,"10,000  QAR / MONTH",West Bay,"Fully Furnished 2-BDR Apt, West Bay + 1 month free (RRT-2)",2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/06/18/1_13.jpg?itok=Tj-tEVhm
Apartment,"10,500  QAR / MONTH",West Bay,"Lux. & Furnished 2-BDR Apt, West Bay +1 month free (BHT-2)",2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/02/13/1_11.jpg?itok=K3n2nebb
Apartment,"5,500  QAR / MONTH",Old Airport,Fully Furnished 2-Bedroom Apartment in Old Airport (RRA3),2,2,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/26/Layout_0.jpg?itok=zaABI9Nj
Apartment,"8,750  QAR / MONTH",LUSAIL,New fully furnished 1- bedroom apt with city view (R16),1,1,Al Asmakh Real Estate,https://www.qatarliving.com/user/al-asmakh-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/26/Layout5.png?itok=JDewOh7d
Apartment,"4,000  QAR / MONTH",Madinat Khalifa South,2BHK Apartment M.South 15 days Rent Free,2,1,City Dew Real Estate,https://www.qatarliving.com/user/city-dew-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/12/15/17A4D882-6EB7-45A6-B67F-EB97C36398F6.jpeg?itok=WK7zCO3U
Apartment,"4,250  QAR / MONTH",Mushaireb,FF 1 BHK with GYM in Musheireb/=,1,2,SAMA PROPERTIES,https://www.qatarliving.com/user/sama-properties,https://files.qatarliving.com/styles/555x415/s3/2019/05/08/12-11.jpg?itok=pYX8GOL6
Apartment,"5,500  QAR / MONTH",Fereej Bin Omran,Unfurnished 3 Bedroom Apartment in Bin Omran,3,2,Hamdan real estate,https://www.qatarliving.com/user/hamdan-real-estate,https://files.qatarliving.com/styles/555x415/s3/2020/03/01/WhatsApp-Image-2020-03-01-at-10.11.18-AM-4.jpeg?itok=1EoS8IXg
Apartment,"5,000  QAR / MONTH",Al Hilal,1BHK FF APARTMENT IN HILAL ! ALL INCLUSIVE (CASA DE EDDIE),1,1,Homes2Rent,https://www.qatarliving.com/user/homes2rent-1,https://files.qatarliving.com/styles/555x415/s3/2019/12/05/1_8.jpg?itok=qOcJeJpA
Apartment,"6,200  QAR / MONTH",Al Sadd,2BHK. NO COMMISSION. FULLY FURNISHED ,2,2,KGN GROUP AJMEER,https://www.qatarliving.com/user/kgn-group-ajmeer,https://files.qatarliving.com/styles/555x415/s3/2020/01/03/IMG-20191020-WA0020.jpg?itok=V4uID9Ep
Apartment,"11,000  QAR / MONTH",The Pearl Qatar,Premium 1 BR FF - All inclusive,1,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/19/IMG_20190711_142846.jpg?itok=bBlHEsCC
Apartment,"4,800  QAR / MONTH",Najma,Large 2 Bedroom Full Furnished Apartment,2,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/03/17/ak11.jpeg?itok=mdveayTX
Apartment,"6,000  QAR / MONTH",Najma,Unique Two Bed FF Apartment + utilities,2,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/18/majlis1.jpeg?itok=6U0GCInl
Apartment,"8,000  QAR / MONTH",The Pearl Qatar,Modern 1 BR SF Apartment + sea view,1,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/19/IMG_20190519_104409_2.jpg?itok=1Zi25zon
Apartment,"14,700  QAR / MONTH",The Pearl Qatar,BRAND NEW- 2 Bed FF Apartment - All Inclusive,2,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/19/IMG_20190721_125117.jpg?itok=xK_PuT96
Apartment,"13,000  QAR / MONTH",The Pearl Qatar,Spacious 2 Bed FF + Marina View + Bills included,2,3,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/21/IMG_20190821_091353.jpg?itok=GDBy543q
Apartment,"7,000  QAR / MONTH",Old Airport,High End 2 Bed FF Apartment,2,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/20/WhatsApp-Image-2019-08-20-at-11.43.38-AM.jpeg?itok=I9-mI86T
Apartment,"15,000  QAR / MONTH",West Bay,Modern & Stylish 3 Bed FF Apartment- All inclusive,3,3+,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/20/20161012_103811_1.jpg?itok=yPdujPhu
Apartment,"10,500  QAR / MONTH",The Pearl Qatar,Amazing 1 BR Apartment + Marina View + Bills inlcuded,1,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/21/IMG_20190821_093549.jpg?itok=shj1x-dN
Apartment,"10,000  QAR / MONTH",West Bay,Amazing 2 BR Fully Furnished + utilities ,2,2,upo real estate,https://www.qatarliving.com/user/upo-real-estate,https://files.qatarliving.com/styles/555x415/s3/2019/08/21/WhatsApp-Image-2019-08-21-at-10.29.49-AM.jpeg?itok=QZDIwCjX
